,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
caudalmiddlefrontal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
inferiorparietal-rh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
postcentral-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
postcentral-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
rostralmiddlefrontal-lh,0.11764705882352941,0.11764705882352941,0.13725490196078433,0.09803921568627451,0.11764705882352941,0.1568627450980392,0.13725490196078433,0.11764705882352941
superiorparietal-lh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851
superiorparietal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
