,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,postcentral-lh,postcentral-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorparietal-lh,superiorparietal-rh
caudalmiddlefrontal-lh,0.1935483870967742,0.1774193548387097,0.11290322580645161,0.14516129032258066,0.0,0.0,0.16129032258064516,0.20967741935483872
caudalmiddlefrontal-rh,0.17567567567567569,0.1891891891891892,0.0945945945945946,0.16216216216216217,0.0,0.0,0.17567567567567569,0.20270270270270271
postcentral-lh,0.1935483870967742,0.16129032258064516,0.1935483870967742,0.0967741935483871,0.0,0.0,0.12903225806451613,0.22580645161290322
postcentral-rh,0.16417910447761194,0.19402985074626866,0.07462686567164178,0.1791044776119403,0.0,0.0,0.19402985074626866,0.19402985074626866
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-lh,0.1791044776119403,0.19402985074626866,0.08955223880597014,0.16417910447761194,0.0,0.0,0.1791044776119403,0.19402985074626866
superiorparietal-rh,0.16666666666666666,0.19230769230769232,0.08974358974358974,0.16666666666666666,0.0,0.0,0.16666666666666666,0.21794871794871795
