subject,session,condition,sigma_ratio,sigma_eig,ci_low,ci_high,ci_method,state,window
S42,Sess01,MOTOR_EXECUTION-LEFT,0.9510067121582321,0.9999999999999993,0.9196766392688249,0.9861255891905631,bootstrap,critical,fullwin_gamma
S42,Sess01,MOTOR_EXECUTION-RIGHT,1.0331431864665062,1.0000000000000013,0.985152661702149,1.0845806733288266,bootstrap,critical,fullwin_gamma
S42,Sess01,MOTOR_IMAGERY-LEFT,0.9632692471606588,1.0000000000000007,0.883255649326663,1.1094286378474054,bootstrap,critical,fullwin_gamma
S42,Sess01,MOTOR_IMAGERY-RIGHT,1.038717841682853,1.0,0.9929132435164896,1.0902941479297181,bootstrap,critical,fullwin_gamma
S42,Sess01,MOTOR_EXECUTION,0.9920749493123691,1.0000000000000004,0.9524146504854869,1.0353531312596949,bootstrap,critical,fullwin_gamma
S42,Sess01,MOTOR_IMAGERY,1.000993544421756,1.0000000000000004,0.9380844464215763,1.0998613928885619,bootstrap,critical,fullwin_gamma
S42,Sess01,LEFT,0.9571379796594455,1.0,0.901466144297744,1.0477771135189844,bootstrap,critical,fullwin_gamma
S42,Sess01,RIGHT,1.0359305140746797,1.0000000000000007,0.9890329526093193,1.0874374106292723,bootstrap,critical,fullwin_gamma
S42,Sess01,LEFT_vs_RIGHT,-0.07879253441523426,0.0,-0.18597126633152838,0.058744160909665055,bootstrap,delta,fullwin_gamma
S42,Sess01,IMAGERY_vs_EXECUTION,0.008918595109386862,0.0,-0.09726868483811857,0.14744674240307498,bootstrap,delta,fullwin_gamma
S42,Sess01,ME_LEFT_vs_ME_RIGHT,-0.08213647430827409,0.0,-0.16490403406000165,0.0009729274884141548,bootstrap,delta,fullwin_gamma
S42,Sess01,MI_LEFT_vs_MI_RIGHT,-0.07544859452219432,0.0,-0.20703849860305512,0.11651539433091584,bootstrap,delta,fullwin_gamma
