,Fp1,F3,FT9,FC5,C3,AF7,FT7,AF8
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F3,0.0,0.39080459770114945,0.21839080459770116,0.0,0.0,0.39080459770114945,0.0,0.0
FT9,0.0,0.3392857142857143,0.32142857142857145,0.0,0.0,0.3392857142857143,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.5185185185185185,0.0,0.0,0.48148148148148145
AF7,0.0,0.3888888888888889,0.2111111111111111,0.0,0.0,0.4,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.4805194805194805,0.0,0.0,0.5194805194805194
