,Fp1,F7,FC5,C3,AF3,FT7,FC3,C5
Fp1,0.2976190476190476,0.30952380952380953,0.0,0.0,0.0,0.0,0.13095238095238096,0.2619047619047619
F7,0.23853211009174313,0.3302752293577982,0.0,0.0,0.0,0.0,0.13761467889908258,0.29357798165137616
FC5,0.0,0.0,0.33980582524271846,0.32038834951456313,0.0,0.33980582524271846,0.0,0.0
C3,0.0,0.0,0.32710280373831774,0.3364485981308411,0.0,0.3364485981308411,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.33962264150943394,0.32075471698113206,0.0,0.33962264150943394,0.0,0.0
FC3,0.22807017543859648,0.2631578947368421,0.0,0.0,0.0,0.0,0.24561403508771928,0.2631578947368421
C5,0.22429906542056074,0.3177570093457944,0.0,0.0,0.0,0.0,0.14018691588785046,0.3177570093457944
