,Fp1,F3,FT9,FC5,C3,AF7,FT7,AF8
Fp1,0.36585365853658536,0.25609756097560976,0.0,0.0,0.0,0.0,0.0,0.3780487804878049
F3,0.3220338983050847,0.3389830508474576,0.0,0.0,0.0,0.0,0.0,0.3389830508474576
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.36585365853658536,0.25609756097560976,0.0,0.0,0.0,0.0,0.0,0.3780487804878049
