,frontalpole-rh,insula-rh,isthmuscingulate-rh,medialorbitofrontal-lh,paracentral-lh,paracentral-rh,posteriorcingulate-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.45454545454545453,0.0962566844919786,0.20855614973262032,0.0855614973262032,0.0,0.15508021390374332,0.0,0.0
insula-rh,0.0380952380952381,0.319047619047619,0.11904761904761904,0.15714285714285714,0.0,0.18333333333333332,0.0,0.18333333333333332
isthmuscingulate-rh,0.06994328922495274,0.09829867674858223,0.3705103969754253,0.11531190926275993,0.0,0.11909262759924386,0.1833648393194707,0.043478260869565216
medialorbitofrontal-lh,0.03070175438596491,0.14473684210526316,0.125,0.3048245614035088,0.0,0.14473684210526316,0.16228070175438597,0.08771929824561403
paracentral-lh,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
paracentral-rh,0.07277628032345014,0.21293800539083557,0.16442048517520216,0.1778975741239892,0.0,0.2371967654986523,0.0,0.1347708894878706
posteriorcingulate-rh,0.0,0.0,0.2878787878787879,0.22727272727272727,0.0,0.0,0.48484848484848486,0.0
rostralanteriorcingulate-lh,0.0,0.19948186528497408,0.054404145077720206,0.09844559585492228,0.0,0.12435233160621761,0.0,0.5233160621761658
