,cuneus-lh,frontalpole-lh,frontalpole-rh,insula-lh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
cuneus-lh,0.1206896551724138,0.10344827586206896,0.13793103448275862,0.13793103448275862,0.08620689655172414,0.13793103448275862,0.13793103448275862,0.13793103448275862
frontalpole-lh,0.1320754716981132,0.11320754716981132,0.1320754716981132,0.1320754716981132,0.09433962264150944,0.1320754716981132,0.1320754716981132,0.1320754716981132
frontalpole-rh,0.11290322580645161,0.0967741935483871,0.12903225806451613,0.14516129032258066,0.08064516129032258,0.14516129032258066,0.14516129032258066,0.14516129032258066
insula-lh,0.1044776119402985,0.08955223880597014,0.11940298507462686,0.1791044776119403,0.07462686567164178,0.13432835820895522,0.14925373134328357,0.14925373134328357
medialorbitofrontal-lh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.10638297872340426,0.1276595744680851,0.1276595744680851,0.1276595744680851
medialorbitofrontal-rh,0.1076923076923077,0.09230769230769231,0.12307692307692308,0.15384615384615385,0.07692307692307693,0.13846153846153847,0.15384615384615385,0.15384615384615385
rostralanteriorcingulate-lh,0.10606060606060606,0.09090909090909091,0.12121212121212122,0.16666666666666666,0.07575757575757576,0.13636363636363635,0.15151515151515152,0.15151515151515152
rostralanteriorcingulate-rh,0.10606060606060606,0.09090909090909091,0.12121212121212122,0.16666666666666666,0.07575757575757576,0.13636363636363635,0.15151515151515152,0.15151515151515152
