,frontalpole-rh,fusiform-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
fusiform-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.13043478260869565
insula-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.13043478260869565
isthmuscingulate-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lateralorbitofrontal-rh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
lingual-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.13043478260869565
parahippocampal-rh,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.10869565217391304,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.13043478260869565
rostralanteriorcingulate-lh,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
