,caudalmiddlefrontal-rh,frontalpole-lh,fusiform-lh,lateralorbitofrontal-lh,parsopercularis-rh,pericalcarine-rh,rostralmiddlefrontal-lh,temporalpole-rh
caudalmiddlefrontal-rh,0.28378378378378377,0.17567567567567569,0.14864864864864866,0.10810810810810811,0.0,0.0,0.13513513513513514,0.14864864864864866
frontalpole-lh,0.1271186440677966,0.19491525423728814,0.17796610169491525,0.15254237288135594,0.0,0.0,0.1694915254237288,0.17796610169491525
fusiform-lh,0.10833333333333334,0.19166666666666668,0.18333333333333332,0.15833333333333333,0.0,0.0,0.175,0.18333333333333332
lateralorbitofrontal-lh,0.08849557522123894,0.17699115044247787,0.18584070796460178,0.17699115044247787,0.0,0.0,0.18584070796460178,0.18584070796460178
parsopercularis-rh,0.0,0.0,0.0,0.0,0.7727272727272727,0.22727272727272727,0.0,0.0
pericalcarine-rh,0.0,0.0,0.0,0.0,0.3888888888888889,0.6111111111111112,0.0,0.0
rostralmiddlefrontal-lh,0.09448818897637795,0.1732283464566929,0.18110236220472442,0.16535433070866143,0.0,0.0,0.1889763779527559,0.1968503937007874
temporalpole-rh,0.10077519379844961,0.17829457364341086,0.17829457364341086,0.16279069767441862,0.0,0.0,0.18604651162790697,0.1937984496124031
