,frontalpole-rh,fusiform-rh,insula-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,lingual-rh,parahippocampal-rh,rostralanteriorcingulate-lh
frontalpole-rh,0.12953367875647667,0.11917098445595854,0.12435233160621761,0.12953367875647667,0.12953367875647667,0.12435233160621761,0.11917098445595854,0.12435233160621761
fusiform-rh,0.12755102040816327,0.12244897959183673,0.12755102040816327,0.12244897959183673,0.12244897959183673,0.12755102040816327,0.12244897959183673,0.12755102040816327
insula-rh,0.1306532663316583,0.12060301507537688,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12060301507537688,0.12562814070351758
isthmuscingulate-rh,0.12972972972972974,0.11891891891891893,0.12432432432432433,0.12972972972972974,0.12972972972972974,0.12432432432432433,0.11891891891891893,0.12432432432432433
lateralorbitofrontal-rh,0.12972972972972974,0.11891891891891893,0.12432432432432433,0.12972972972972974,0.12972972972972974,0.12432432432432433,0.11891891891891893,0.12432432432432433
lingual-rh,0.1306532663316583,0.12060301507537688,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12562814070351758,0.12060301507537688,0.12562814070351758
parahippocampal-rh,0.12755102040816327,0.12244897959183673,0.12755102040816327,0.12244897959183673,0.12244897959183673,0.12755102040816327,0.12244897959183673,0.12755102040816327
rostralanteriorcingulate-lh,0.12953367875647667,0.11917098445595854,0.12435233160621761,0.12953367875647667,0.12953367875647667,0.12435233160621761,0.11917098445595854,0.12435233160621761
