,bankssts-rh,frontalpole-lh,frontalpole-rh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh
bankssts-rh,0.375,0.19642857142857142,0.16071428571428573,0.0,0.0,0.26785714285714285,0.0,0.0
frontalpole-lh,0.30952380952380953,0.30952380952380953,0.2619047619047619,0.0,0.0,0.11904761904761904,0.0,0.0
frontalpole-rh,0.18333333333333332,0.23333333333333334,0.4666666666666667,0.0,0.06666666666666667,0.05,0.0,0.0
fusiform-rh,0.0,0.0,0.0,0.9523809523809523,0.0,0.0,0.0,0.047619047619047616
inferiortemporal-rh,0.0,0.0,0.10714285714285714,0.0,0.5535714285714286,0.0,0.05357142857142857,0.2857142857142857
isthmuscingulate-rh,0.2826086956521739,0.06521739130434782,0.021739130434782608,0.0,0.0,0.6304347826086957,0.0,0.0
lingual-rh,0.0,0.0,0.0,0.0,0.36363636363636365,0.0,0.2727272727272727,0.36363636363636365
parahippocampal-rh,0.0,0.0,0.0,0.0,0.48717948717948717,0.0,0.07692307692307693,0.4358974358974359
