,bankssts-rh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-rh,0.600896860986547,0.0,0.0,0.0,0.0,0.12556053811659193,0.0,0.273542600896861
caudalanteriorcingulate-lh,0.0,0.4090909090909091,0.18181818181818182,0.0,0.08021390374331551,0.18716577540106952,0.14171122994652408,0.0
caudalanteriorcingulate-rh,0.0,0.19289340101522842,0.40609137055837563,0.0,0.1649746192893401,0.18274111675126903,0.0532994923857868,0.0
frontalpole-rh,0.0,0.0,0.0,0.6093189964157706,0.16845878136200718,0.0931899641577061,0.12903225806451613,0.0
medialorbitofrontal-rh,0.0,0.0810126582278481,0.17468354430379746,0.10379746835443038,0.47341772151898737,0.10126582278481013,0.06582278481012659,0.0
rostralanteriorcingulate-lh,0.04927007299270073,0.13503649635036497,0.1259124087591241,0.04744525547445255,0.06569343065693431,0.4051094890510949,0.17153284671532848,0.0
rostralanteriorcingulate-rh,0.0,0.12686567164179105,0.05472636815920398,0.08955223880597014,0.05970149253731343,0.24378109452736318,0.4253731343283582,0.0
temporalpole-lh,0.27884615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.7211538461538461
