,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.32323897300855825,0.17050691244239632,0.0,0.15602369980250164,0.19618169848584596,0.04805793285055958,0.10599078341013825,0.0
frontalpole-rh,0.1388438681793625,0.28903295515937333,0.041599135602377095,0.15721231766612642,0.2252836304700162,0.05834683954619125,0.08968125337655321,0.0
insula-rh,0.0,0.08458864426419467,0.7485515643105446,0.0220162224797219,0.026651216685979143,0.02549246813441483,0.0,0.09269988412514485
medialorbitofrontal-lh,0.12826207662409772,0.15935591338145474,0.011660188784008884,0.23098278734036645,0.17434758467518047,0.10660744031093837,0.16490838423098278,0.02387562465297057
medialorbitofrontal-rh,0.1524896265560166,0.2183609958506224,0.012966804979253113,0.16597510373443983,0.27645228215767637,0.05912863070539419,0.10995850622406639,0.00466804979253112
rostralanteriorcingulate-lh,0.05336426914153132,0.07888631090487239,0.017014694508894045,0.14385150812064965,0.08507347254447023,0.3333333333333333,0.2552204176334107,0.033255993812838364
rostralanteriorcingulate-rh,0.08650137741046832,0.08925619834710743,0.0,0.16143250688705235,0.11460055096418732,0.18512396694214875,0.3393939393939394,0.023691460055096418
temporalpole-rh,0.0,0.0,0.11782945736434108,0.06356589147286822,0.010852713178294573,0.06666666666666667,0.06666666666666667,0.6744186046511628
