,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.16696165191740414,0.10147492625368731,0.1415929203539823,0.11268436578171091,0.15811209439528023,0.11976401179941003,0.07669616519174041,0.12271386430678466
frontalpole-rh,0.13445378151260504,0.1703590527119939,0.0985485103132162,0.1657754010695187,0.12605042016806722,0.17188693659281895,0.058823529411764705,0.07410236822001529
insula-lh,0.14097968936678615,0.07467144563918758,0.1875746714456392,0.08602150537634409,0.16009557945041816,0.0931899641577061,0.08661887694145759,0.17084826762246116
insula-rh,0.12931034482758622,0.14522546419098142,0.09814323607427056,0.20358090185676392,0.1220159151193634,0.1783819628647215,0.046419098143236075,0.07692307692307693
lateralorbitofrontal-lh,0.15096481271282633,0.09137343927355278,0.1543700340522134,0.1021566401816118,0.17253121452894438,0.10896708286038592,0.08342792281498297,0.1362088535754824
rostralanteriorcingulate-lh,0.1324376199616123,0.14395393474088292,0.10236724248240563,0.1708253358925144,0.1253998720409469,0.18426103646833014,0.05886116442738324,0.0818937939859245
rostralanteriorcingulate-rh,0.13689839572192514,0.08021390374331551,0.1572192513368984,0.07272727272727272,0.1572192513368984,0.0962566844919786,0.15614973262032086,0.14331550802139037
temporalpole-rh,0.1375590020229265,0.06271072151045179,0.1901550910316925,0.07552258934592043,0.15913688469318948,0.08361429534726905,0.08900876601483479,0.20229265003371544
