,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.22227650219833903,0.1719589643380557,0.021983390327308255,0.16560820713238886,0.17684416218856863,0.11773326819736199,0.12359550561797752,0.0
frontalpole-rh,0.13841918993314983,0.20841525756979945,0.02320094376720409,0.18167518678725914,0.18796696814785685,0.13094769956744004,0.1293747542272906,0.0
isthmuscingulate-rh,0.05613577023498695,0.07441253263707572,0.6318537859007833,0.09660574412532637,0.057441253263707574,0.06657963446475196,0.016971279373368148,0.0
medialorbitofrontal-lh,0.14372032801035822,0.19594302977988778,0.03280103582218386,0.22183858437634874,0.1756581786793267,0.12084592145015106,0.10919292188174363,0.0
medialorbitofrontal-rh,0.1430264717502963,0.19004346108257605,0.018174634531805612,0.16396681153694193,0.2149348083761359,0.13156854998024498,0.1382852627419992,0.0
rostralanteriorcingulate-lh,0.11654676258992806,0.16163069544364508,0.02541966426858513,0.13717026378896882,0.16019184652278176,0.22685851318944844,0.17218225419664268,0.0
rostralanteriorcingulate-rh,0.12320230105465005,0.16155321188878236,0.007190795781399808,0.12511984659635667,0.17066155321188878,0.17497603068072867,0.23729626078619367,0.0
temporalpole-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
