,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.16951124903025602,0.08301008533747091,0.15128006206361522,0.11016291698991466,0.1613653995345229,0.12141194724592708,0.08301008533747091,0.12024825446082234
frontalpole-rh,0.11071609954291518,0.25901472828847133,0.0893854748603352,0.16048755713560184,0.11579481970543423,0.17013712544438803,0.03910614525139665,0.05535804977145759
insula-lh,0.13550904576090814,0.060305072720822986,0.2018446257538134,0.08123448031216743,0.17027314650585315,0.09329549485633203,0.08123448031216743,0.17630365377793544
insula-rh,0.12031314379892871,0.13102595797280595,0.09765142150803462,0.22702925422332096,0.12237330037082818,0.19447878038730942,0.04161516275236918,0.06551297898640297
lateralorbitofrontal-lh,0.13432353890862125,0.07168227316758154,0.15757184371972877,0.09331611236680659,0.20729738456570876,0.10429447852760736,0.09977397481433646,0.1317403939296093
rostralanteriorcingulate-lh,0.12245681381957774,0.12859884836852206,0.10403071017274472,0.17965451055662188,0.127063339731286,0.2126679462571977,0.052207293666026874,0.07332053742802304
rostralanteriorcingulate-rh,0.11910112359550562,0.042134831460674156,0.1297752808988764,0.05449438202247191,0.17134831460674158,0.07415730337078652,0.28651685393258425,0.12247191011235956
temporalpole-rh,0.12352221769262128,0.041989400733795354,0.1993477374643294,0.06237260497350183,0.16306563391765186,0.07460252751732573,0.088055442315532,0.24704443538524257
