,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.2302839116719243,0.21766561514195584,0.0,0.1608832807570978,0.22712933753943218,0.052050473186119876,0.11198738170347003,0.0
frontalpole-rh,0.17039800995024876,0.22388059701492538,0.0,0.17288557213930347,0.21144278606965175,0.08706467661691543,0.13432835820895522,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medialorbitofrontal-lh,0.12422360248447205,0.1701863354037267,0.0,0.21366459627329193,0.1577639751552795,0.13167701863354037,0.17888198757763976,0.02360248447204969
medialorbitofrontal-rh,0.18309859154929578,0.22151088348271447,0.0,0.16517285531370038,0.22791293213828426,0.07682458386683738,0.12548015364916773,0.0
rostralanteriorcingulate-lh,0.052364864864864864,0.11486486486486487,0.0,0.17398648648648649,0.09797297297297297,0.3141891891891892,0.21452702702702703,0.03209459459459459
rostralanteriorcingulate-rh,0.09504132231404959,0.14600550964187328,0.0,0.19421487603305784,0.1322314049586777,0.1790633608815427,0.22727272727272727,0.026170798898071626
temporalpole-rh,0.0,0.0,0.0,0.23376623376623376,0.0,0.2597402597402597,0.2597402597402597,0.24675324675324675
