,frontalpole-lh,frontalpole-rh,insula-lh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,parahippocampal-rh,temporalpole-rh
frontalpole-lh,0.2781981981981982,0.1455855855855856,0.06054054054054054,0.08216216216216216,0.10378378378378378,0.07495495495495495,0.13693693693693693,0.11783783783783784
frontalpole-rh,0.14709032488397,0.2541949303820064,0.10496251338807569,0.10496251338807569,0.10389146733309532,0.10496251338807569,0.08247054623348804,0.09746519100321314
insula-lh,0.050400916380297825,0.08419243986254296,0.17983963344788087,0.1595074455899198,0.13058419243986255,0.1706758304696449,0.09936998854524627,0.1254295532646048
insula-rh,0.06321993035092419,0.07875703187784623,0.14653094026252345,0.1663541387623895,0.13822662737744443,0.16072863648540048,0.10902759174926333,0.13715510313420842
lateralorbitofrontal-lh,0.08231368186874305,0.0803670745272525,0.12458286985539488,0.14126807563959956,0.15795328142380421,0.135706340378198,0.12986651835372637,0.14794215795328142
lateralorbitofrontal-rh,0.05804891158290782,0.07901101854340231,0.15775329212577263,0.16393442622950818,0.1332975006718624,0.17199677506046762,0.10400429991937651,0.1319537758667025
parahippocampal-rh,0.11934789295601353,0.06920947400799754,0.10427560750538296,0.12273146724084896,0.14118732697631498,0.11657951399569363,0.17133189787757613,0.15533681944017225
temporalpole-rh,0.09105735254145148,0.07257406904050014,0.11633596085892906,0.1364501223158467,0.14243000815438978,0.13074204946996468,0.13944006523511823,0.17097037238379995
