,entorhinal-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
entorhinal-rh,0.7653276955602537,0.035940803382663845,0.0,0.0,0.016913319238900635,0.006342494714587738,0.12896405919661733,0.046511627906976744
frontalpole-lh,0.02471169686985173,0.5403624382207578,0.15815485996705106,0.12355848434925865,0.10873146622734761,0.008237232289950576,0.018121911037891267,0.018121911037891267
frontalpole-rh,0.0,0.12342215988779803,0.49789621318373073,0.07994389901823282,0.20336605890603085,0.07012622720897616,0.016830294530154277,0.008415147265077139
medialorbitofrontal-lh,0.0,0.12436115843270869,0.09369676320272573,0.6354344122657581,0.06303236797274275,0.05281090289608177,0.020442930153321975,0.010221465076660987
medialorbitofrontal-rh,0.010452961672473868,0.10278745644599303,0.2456445993031359,0.078397212543554,0.4268292682926829,0.11149825783972125,0.010452961672473868,0.013937282229965157
temporalpole-lh,0.010822510822510822,0.006493506493506494,0.09740259740259741,0.07575757575757576,0.13636363636363635,0.6731601731601732,0.0,0.0
temporalpole-rh,0.09836065573770492,0.01639344262295082,0.020036429872495445,0.02185792349726776,0.007285974499089253,0.0,0.7030965391621129,0.13296903460837886
transversetemporal-rh,0.055658627087198514,0.027829313543599257,0.01855287569573284,0.014842300556586271,0.022263450834879406,0.0,0.12059369202226346,0.7402597402597403
