,bankssts-rh,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,rostralmiddlefrontal-rh,temporalpole-lh
bankssts-rh,0.9611307420494699,0.0,0.0,0.0,0.0,0.0,0.0,0.038869257950530034
frontalpole-lh,0.0,0.4191343963553531,0.08428246013667426,0.24715261958997722,0.09225512528473805,0.08200455580865604,0.03986332574031891,0.03530751708428246
frontalpole-rh,0.0,0.11336032388663968,0.3792172739541161,0.1524966261808367,0.22402159244264508,0.02834008097165992,0.10256410256410256,0.0
medialorbitofrontal-lh,0.000970873786407767,0.19029126213592232,0.10679611650485436,0.3650485436893204,0.16116504854368932,0.04660194174757282,0.0941747572815534,0.03495145631067961
medialorbitofrontal-rh,0.0,0.08898305084745763,0.19809322033898305,0.18220338983050846,0.3527542372881356,0.005296610169491525,0.15889830508474576,0.013771186440677966
parahippocampal-lh,0.0,0.10852713178294573,0.02635658914728682,0.08217054263565891,0.004651162790697674,0.7255813953488373,0.009302325581395349,0.043410852713178294
rostralmiddlefrontal-rh,0.0,0.039780521262002745,0.13305898491083676,0.13031550068587106,0.22770919067215364,0.013717421124828532,0.4499314128943759,0.0054869684499314125
temporalpole-lh,0.024390243902439025,0.054409005628517824,0.0,0.06378986866791744,0.028142589118198873,0.04127579737335835,0.01125703564727955,0.776735459662289
