,entorhinal-rh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-rh
entorhinal-rh,0.23550724637681159,0.028985507246376812,0.0,0.15942028985507245,0.10869565217391304,0.06159420289855073,0.19927536231884058,0.20652173913043478
frontalpole-lh,0.11904761904761904,0.15476190476190477,0.011904761904761904,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.047619047619047616
frontalpole-rh,0.0,0.06666666666666667,0.28888888888888886,0.044444444444444446,0.24444444444444444,0.28888888888888886,0.06666666666666667,0.0
insula-rh,0.13513513513513514,0.032432432432432434,0.0,0.28378378378378377,0.15675675675675677,0.13783783783783785,0.15945945945945947,0.0945945945945946
lateralorbitofrontal-lh,0.11688311688311688,0.045454545454545456,0.02922077922077922,0.19805194805194806,0.21428571428571427,0.16883116883116883,0.1590909090909091,0.06818181818181818
lateralorbitofrontal-rh,0.08013937282229965,0.04878048780487805,0.03832752613240418,0.1986062717770035,0.20209059233449478,0.2787456445993031,0.1254355400696864,0.027874564459930314
rostralanteriorcingulate-lh,0.18322981366459629,0.040372670807453416,0.003105590062111801,0.17701863354037267,0.13354037267080746,0.09316770186335403,0.2236024844720497,0.14596273291925466
temporalpole-rh,0.24630541871921183,0.009852216748768473,0.0,0.14285714285714285,0.07389162561576355,0.014778325123152709,0.20689655172413793,0.3054187192118227
