,entorhinal-rh,frontalpole-lh,frontalpole-rh,insula-rh,lateralorbitofrontal-lh,lateralorbitofrontal-rh,rostralanteriorcingulate-lh,temporalpole-rh
entorhinal-rh,0.27300613496932513,0.0408997955010225,0.0,0.11860940695296524,0.1165644171779141,0.08588957055214724,0.17995910020449898,0.18507157464212678
frontalpole-lh,0.0757314974182444,0.4354561101549053,0.12564543889845095,0.09122203098106713,0.07401032702237521,0.06884681583476764,0.0774526678141136,0.05163511187607573
frontalpole-rh,0.0,0.21614583333333334,0.6484375,0.020833333333333332,0.046875,0.057291666666666664,0.010416666666666666,0.0
insula-rh,0.12165898617511521,0.04976958525345622,0.003686635944700461,0.3087557603686636,0.15023041474654378,0.1622119815668203,0.13732718894009216,0.0663594470046083
lateralorbitofrontal-lh,0.12580943570767808,0.039777983348751156,0.012950971322849213,0.150786308973173,0.23774283071230343,0.18131359851988899,0.17668825161887142,0.07493061979648474
lateralorbitofrontal-rh,0.1,0.04423076923076923,0.01730769230769231,0.1778846153846154,0.20384615384615384,0.26346153846153847,0.14326923076923076,0.05
rostralanteriorcingulate-lh,0.17920148560817084,0.04271123491179202,0.0009285051067780873,0.12813370473537605,0.16248839368616527,0.12534818941504178,0.233983286908078,0.12720519962859797
temporalpole-rh,0.22934472934472935,0.037037037037037035,0.0,0.08547008547008547,0.0868945868945869,0.04985754985754986,0.16666666666666666,0.34472934472934474
