,entorhinal-lh,entorhinal-rh,frontalpole-lh,frontalpole-rh,lateralorbitofrontal-lh,parsopercularis-rh,temporalpole-lh,temporalpole-rh
entorhinal-lh,0.45253576072821844,0.21196358907672302,0.002600780234070221,0.0013003901170351106,0.24187256176853056,0.006501950585175552,0.035110533159947985,0.04811443433029909
entorhinal-rh,0.25301204819277107,0.3885542168674699,0.0286144578313253,0.04066265060240964,0.22740963855421686,0.0,0.05421686746987952,0.007530120481927711
frontalpole-lh,0.0,0.0286144578313253,0.5542168674698795,0.1460843373493976,0.009036144578313253,0.04819277108433735,0.12349397590361445,0.09036144578313253
frontalpole-rh,0.004901960784313725,0.04411764705882353,0.15359477124183007,0.5604575163398693,0.011437908496732025,0.08333333333333333,0.06535947712418301,0.07679738562091504
lateralorbitofrontal-lh,0.21483375959079284,0.17902813299232737,0.015345268542199489,0.00639386189258312,0.4194373401534527,0.02557544757033248,0.061381074168797956,0.07800511508951406
parsopercularis-rh,0.016245487364620937,0.0018050541516245488,0.05776173285198556,0.08303249097472924,0.032490974729241874,0.5379061371841155,0.11371841155234658,0.15703971119133575
temporalpole-lh,0.034161490683229816,0.05124223602484472,0.12111801242236025,0.05745341614906832,0.059006211180124224,0.09782608695652174,0.36801242236024845,0.2111801242236025
temporalpole-rh,0.04353932584269663,0.0014044943820224719,0.0898876404494382,0.06320224719101124,0.06460674157303371,0.12780898876404495,0.20224719101123595,0.40730337078651685
