,Fp1,F7,FT9,P7,P4,FC6,Fp2,F6
Fp1,0.2642857142857143,0.0,0.0,0.0,0.1,0.17857142857142858,0.2714285714285714,0.18571428571428572
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.6065573770491803,0.39344262295081966,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.5102040816326531,0.4897959183673469,0.0,0.0,0.0,0.0
P4,0.20588235294117646,0.0,0.0,0.0,0.19117647058823528,0.19117647058823528,0.20588235294117646,0.20588235294117646
FC6,0.226890756302521,0.0,0.0,0.0,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.18487394957983194
Fp2,0.2620689655172414,0.0,0.0,0.0,0.09655172413793103,0.1793103448275862,0.2827586206896552,0.1793103448275862
F6,0.23423423423423423,0.0,0.0,0.0,0.12612612612612611,0.18018018018018017,0.23423423423423423,0.22522522522522523
