,Fp1,FT9,TP10,CP6,FC6,F5,TP8,F6
Fp1,0.6107784431137725,0.0,0.20958083832335328,0.0,0.0,0.0,0.0,0.17964071856287425
FT9,0.0,0.4897959183673469,0.0,0.0,0.0,0.5102040816326531,0.0,0.0
TP10,0.35353535353535354,0.0,0.3434343434343434,0.0,0.0,0.0,0.0,0.30303030303030304
CP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.3787878787878788,0.0,0.0,0.0,0.6212121212121212,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.33707865168539325,0.0,0.33707865168539325,0.0,0.0,0.0,0.0,0.3258426966292135
