,Fp1,P4,Fp2,AF7,AF3,FT7,C5,AF8
Fp1,0.2706766917293233,0.0,0.0,0.23308270676691728,0.0,0.24060150375939848,0.0,0.2556390977443609
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.25663716814159293,0.0,0.0,0.2831858407079646,0.0,0.22123893805309736,0.0,0.23893805309734514
AF3,0.0,0.0,0.0,0.0,0.5625,0.0,0.4375,0.0
FT7,0.264,0.0,0.0,0.216,0.0,0.256,0.0,0.264
C5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
AF8,0.2706766917293233,0.0,0.0,0.21804511278195488,0.0,0.24812030075187969,0.0,0.2631578947368421
