,Fp1,FT9,TP10,CP6,FC6,F5,TP8,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.35,0.65,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.49295774647887325,0.5070422535211268,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.4857142857142857,0.5142857142857142,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
