,Fp1,F7,FT9,P7,P4,FC6,Fp2,F6
Fp1,0.36363636363636365,0.0,0.0,0.0,0.0,0.0,0.3434343434343434,0.29292929292929293
F7,0.0,0.4864864864864865,0.0,0.0,0.0,0.5135135135135135,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.24358974358974358,0.0,0.0,0.0,0.7564102564102564,0.0,0.0
Fp2,0.36,0.0,0.0,0.0,0.0,0.0,0.35,0.29
F6,0.3372093023255814,0.0,0.0,0.0,0.0,0.0,0.3372093023255814,0.32558139534883723
