,Fp1,F7,FT9,P7,P4,FC6,Fp2,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.975,0.0,0.0,0.0,0.0,0.025,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.5625,0.0,0.0,0.4375
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.5087719298245614,0.0,0.0,0.49122807017543857
