,Fp1,FT9,TP10,CP6,FC6,F5,TP8,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.44,0.21333333333333335,0.3466666666666667,0.0,0.0,0.0,0.0
TP10,0.0,0.37209302325581395,0.3488372093023256,0.27906976744186046,0.0,0.0,0.0,0.0
CP6,0.0,0.39344262295081966,0.16393442622950818,0.4426229508196721,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
