,Fp1,FT9,TP10,CP6,FC6,F5,TP8,F6
Fp1,0.5254237288135594,0.0,0.0,0.0,0.0,0.01694915254237288,0.4576271186440678,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0
TP8,0.2403846153846154,0.0,0.0,0.0,0.0,0.14423076923076922,0.6153846153846154,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
