,Fp1,F7,FT9,P7,P4,FC6,Fp2,F6
Fp1,0.4915254237288136,0.0,0.0,0.0,0.0,0.0,0.5084745762711864,0.0
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.43478260869565216,0.0,0.0,0.0,0.0,0.0,0.5652173913043478,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
