,Fp1,F7,FT9,P7,P4,FC6,Fp2,F6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F7,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5172413793103449,0.4827586206896552,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.7357142857142858,0.0,0.2642857142857143,0.0,0.0
P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.5068493150684932,0.0,0.4931506849315068,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
