,Fp1,P7,CP6,FT10,FC6,Fp2,PO8,C6
Fp1,0.2711864406779661,0.0,0.0,0.2288135593220339,0.22033898305084745,0.2796610169491525,0.0,0.0
P7,0.0,0.52,0.48,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.5070422535211268,0.49295774647887325,0.0,0.0,0.0,0.0,0.0
FT10,0.211864406779661,0.0,0.0,0.288135593220339,0.2457627118644068,0.2542372881355932,0.0,0.0
FC6,0.21818181818181817,0.0,0.0,0.2636363636363636,0.2545454545454545,0.2636363636363636,0.0,0.0
Fp2,0.2391304347826087,0.0,0.0,0.2318840579710145,0.21014492753623187,0.3188405797101449,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
