,Fp1,P4,Fp2,AF7,AF3,FT7,C5,AF8
Fp1,0.2222222222222222,0.25925925925925924,0.0,0.25925925925925924,0.0,0.25925925925925924,0.0,0.0
P4,0.056,0.432,0.0,0.256,0.0,0.256,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.06930693069306931,0.31683168316831684,0.0,0.3069306930693069,0.0,0.3069306930693069,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0
FT7,0.0707070707070707,0.32323232323232326,0.0,0.29292929292929293,0.0,0.31313131313131315,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.425,0.0,0.575,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
