,Fp1,P7,CP6,FT10,FC6,Fp2,PO8,C6
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP6,0.0,0.0,0.7525773195876289,0.24742268041237114,0.0,0.0,0.0,0.0
FT10,0.0,0.0,0.4888888888888889,0.5111111111111111,0.0,0.0,0.0,0.0
FC6,0.0,0.0,0.0,0.0,0.6440677966101694,0.0,0.0,0.3559322033898305
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C6,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5
