,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-rh,isthmuscingulate-lh,lateralorbitofrontal-rh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
caudalanteriorcingulate-lh,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.0,0.15492957746478872,0.14084507042253522,0.14084507042253522,0.14084507042253522
caudalanteriorcingulate-rh,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.0,0.15492957746478872,0.14084507042253522,0.14084507042253522,0.14084507042253522
frontalpole-rh,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.0,0.15492957746478872,0.14084507042253522,0.14084507042253522,0.14084507042253522
isthmuscingulate-lh,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.0,0.15492957746478872,0.14084507042253522,0.14084507042253522,0.14084507042253522
medialorbitofrontal-rh,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.0,0.15492957746478872,0.14084507042253522,0.14084507042253522,0.14084507042253522
rostralanteriorcingulate-lh,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.0,0.15492957746478872,0.14084507042253522,0.14084507042253522,0.14084507042253522
rostralanteriorcingulate-rh,0.14084507042253522,0.14084507042253522,0.14084507042253522,0.0,0.15492957746478872,0.14084507042253522,0.14084507042253522,0.14084507042253522
