,P7,AF3,TP7,P5,PO7,PO3,POz,AF8
P7,0.23529411764705882,0.23529411764705882,0.0,0.0,0.0,0.17647058823529413,0.11764705882352941,0.23529411764705882
AF3,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.4166666666666667
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PO3,0.26666666666666666,0.2,0.0,0.0,0.0,0.2,0.13333333333333333,0.2
POz,0.25,0.16666666666666666,0.0,0.0,0.0,0.25,0.16666666666666666,0.16666666666666666
AF8,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.4166666666666667
