,P7,AF3,TP7,P5,PO7,PO3,POz,AF8
P7,0.32608695652173914,0.32608695652173914,0.0,0.0,0.0,0.0,0.0,0.34782608695652173
AF3,0.23943661971830985,0.36619718309859156,0.0,0.0,0.0,0.0,0.0,0.39436619718309857
TP7,0.0,0.0,0.2857142857142857,0.35714285714285715,0.0,0.0,0.35714285714285715,0.0
P5,0.0,0.0,0.07272727272727272,0.4909090909090909,0.0,0.0,0.43636363636363634,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.0,0.07407407407407407,0.48148148148148145,0.0,0.0,0.4444444444444444,0.0
AF8,0.22972972972972974,0.36486486486486486,0.0,0.0,0.0,0.0,0.0,0.40540540540540543
