,P7,Oz,AF7,TP7,PO7,PO3,PO8,AF8
P7,0.46875,0.0,0.0,0.0,0.53125,0.0,0.0,0.0
Oz,0.0,0.20512820512820512,0.2,0.20512820512820512,0.0,0.17435897435897435,0.015384615384615385,0.2
AF7,0.0,0.20418848167539266,0.19895287958115182,0.20418848167539266,0.0,0.17801047120418848,0.015706806282722512,0.19895287958115182
TP7,0.0,0.20512820512820512,0.2,0.20512820512820512,0.0,0.17435897435897435,0.015384615384615385,0.2
PO7,0.4358974358974359,0.0,0.0,0.0,0.5641025641025641,0.0,0.0,0.0
PO3,0.0,0.19879518072289157,0.19879518072289157,0.19879518072289157,0.0,0.18674698795180722,0.018072289156626505,0.19879518072289157
PO8,0.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.0,0.17391304347826086,0.13043478260869565,0.17391304347826086
AF8,0.0,0.20418848167539266,0.19895287958115182,0.20418848167539266,0.0,0.17801047120418848,0.015706806282722512,0.19895287958115182
