,F3,F4,F8,AF7,AF3,AFz,P5,AF8
F3,0.3076923076923077,0.32051282051282054,0.0641025641025641,0.0,0.0,0.0,0.3076923076923077,0.0
F4,0.2857142857142857,0.38461538461538464,0.054945054945054944,0.0,0.0,0.0,0.27472527472527475,0.0
F8,0.25,0.25,0.25,0.0,0.0,0.0,0.25,0.0
AF7,0.0,0.0,0.0,0.26666666666666666,0.23333333333333334,0.26666666666666666,0.0,0.23333333333333334
AF3,0.0,0.0,0.0,0.2619047619047619,0.23809523809523808,0.2619047619047619,0.0,0.23809523809523808
AFz,0.0,0.0,0.0,0.26744186046511625,0.23255813953488372,0.26744186046511625,0.0,0.23255813953488372
P5,0.3076923076923077,0.32051282051282054,0.0641025641025641,0.0,0.0,0.0,0.3076923076923077,0.0
AF8,0.0,0.0,0.0,0.2619047619047619,0.23809523809523808,0.2619047619047619,0.0,0.23809523809523808
