,P7,AF3,TP7,P5,PO7,PO3,POz,AF8
P7,0.3076923076923077,0.0,0.0,0.0,0.34615384615384615,0.0,0.34615384615384615,0.0
AF3,0.0,0.34210526315789475,0.2631578947368421,0.0,0.0,0.39473684210526316,0.0,0.0
TP7,0.0,0.3333333333333333,0.3,0.0,0.0,0.36666666666666664,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.09090909090909091,0.0,0.0,0.0,0.4444444444444444,0.0,0.46464646464646464,0.0
PO3,0.0,0.208955223880597,0.14925373134328357,0.0,0.0,0.6417910447761194,0.0,0.0
POz,0.08737864077669903,0.0,0.0,0.0,0.44660194174757284,0.0,0.46601941747572817,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
