,Fp1,F7,Fp2,AF3,AFz,F6,AF8,AF4
Fp1,0.2785714285714286,0.0,0.2785714285714286,0.0,0.2785714285714286,0.0,0.16428571428571428,0.0
F7,0.0,0.25,0.0,0.2661290322580645,0.0,0.21774193548387097,0.0,0.2661290322580645
Fp2,0.2785714285714286,0.0,0.2785714285714286,0.0,0.2785714285714286,0.0,0.16428571428571428,0.0
AF3,0.0,0.23076923076923078,0.0,0.2867132867132867,0.0,0.1958041958041958,0.0,0.2867132867132867
AFz,0.2785714285714286,0.0,0.2785714285714286,0.0,0.2785714285714286,0.0,0.16428571428571428,0.0
F6,0.0,0.25,0.0,0.25892857142857145,0.0,0.23214285714285715,0.0,0.25892857142857145
AF8,0.25806451612903225,0.0,0.25806451612903225,0.0,0.25806451612903225,0.0,0.22580645161290322,0.0
AF4,0.0,0.23076923076923078,0.0,0.2867132867132867,0.0,0.1958041958041958,0.0,0.2867132867132867
