,Fp1,F7,FT9,Cz,Fp2,AFz,F6,AF8
Fp1,0.2692307692307692,0.0,0.0,0.0,0.25,0.2692307692307692,0.0,0.21153846153846154
F7,0.0,0.2875,0.275,0.3,0.0,0.0,0.1375,0.0
FT9,0.0,0.2857142857142857,0.2727272727272727,0.2987012987012987,0.0,0.0,0.14285714285714285,0.0
Cz,0.0,0.2875,0.275,0.3,0.0,0.0,0.1375,0.0
Fp2,0.2692307692307692,0.0,0.0,0.0,0.25,0.2692307692307692,0.0,0.21153846153846154
AFz,0.2727272727272727,0.0,0.0,0.0,0.2545454545454545,0.2727272727272727,0.0,0.2
F6,0.0,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,0.0,0.21739130434782608,0.0
AF8,0.2558139534883721,0.0,0.0,0.0,0.2558139534883721,0.2558139534883721,0.0,0.23255813953488372
