,Fp1,F7,FT9,Cz,Fp2,AFz,F6,AF8
Fp1,0.2744539411206078,0.022792022792022793,0.02849002849002849,0.04368471035137702,0.245014245014245,0.22602089268755934,0.018043684710351376,0.14150047483380818
F7,0.01615508885298869,0.2859450726978998,0.24394184168012925,0.11066235864297254,0.0395799676898223,0.05815831987075929,0.24394184168012925,0.0016155088852988692
FT9,0.021114864864864864,0.26013513513513514,0.27280405405405406,0.10304054054054054,0.04560810810810811,0.06418918918918919,0.23310810810810811,0.0
Cz,0.048106448311156604,0.13613101330603888,0.12077789150460594,0.40122824974411464,0.04708290685772774,0.03991811668372569,0.11975435005117707,0.08700102354145343
Fp2,0.23309608540925267,0.04893238434163701,0.054270462633451956,0.04092526690391459,0.2615658362989324,0.21708185053380782,0.04181494661921708,0.10231316725978648
AFz,0.18878357030015797,0.06240126382306477,0.06714060031595577,0.030805687203791468,0.1911532385466035,0.2804107424960506,0.060821484992101105,0.11848341232227488
F6,0.013757523645743766,0.26139294926913154,0.234737747205503,0.10318142734307825,0.0352536543422184,0.06276870163370593,0.2889079965606191,0.0
AF8,0.18437118437118438,0.003663003663003663,0.001221001221001221,0.10134310134310134,0.13797313797313798,0.1916971916971917,0.001221001221001221,0.3785103785103785
