,Fp1,F7,Fp2,AF3,AFz,F6,AF8,AF4
Fp1,0.2639269406392694,0.0136986301369863,0.2547945205479452,0.0136986301369863,0.23378995433789954,0.024657534246575342,0.19269406392694063,0.0027397260273972603
F7,0.016129032258064516,0.31989247311827956,0.027777777777777776,0.11738351254480286,0.025089605734767026,0.27060931899641577,0.0008960573476702509,0.2222222222222222
Fp2,0.24776386404293382,0.0259391771019678,0.2629695885509839,0.011627906976744186,0.23792486583184258,0.03756708407871199,0.16815742397137745,0.008050089445438283
AF3,0.012746234067207415,0.1657010428736964,0.009269988412514484,0.36152954808806487,0.009269988412514484,0.16106604866743918,0.08458864426419467,0.19582850521436848
AFz,0.23321234119782214,0.025408348457350273,0.2441016333938294,0.012704174228675136,0.27586206896551724,0.03720508166969147,0.16515426497277677,0.006352087114337568
F6,0.026455026455026454,0.263668430335097,0.03791887125220458,0.1128747795414462,0.03527336860670194,0.30158730158730157,0.0008818342151675485,0.22134038800705466
AF8,0.20463709677419356,0.0010080645161290322,0.18346774193548387,0.08366935483870967,0.17338709677419356,0.0030241935483870967,0.32963709677419356,0.021169354838709676
AF4,0.0030272452068617556,0.25630676084762866,0.008072653884964682,0.1574167507568113,0.006054490413723511,0.25832492431886983,0.016145307769929364,0.2946518668012109
