,Fp1,F7,FT9,Cz,Fp2,AFz,F6,AF8
Fp1,0.25,0.00641025641025641,0.00641025641025641,0.0,0.23076923076923078,0.25,0.00641025641025641,0.25
F7,0.0,0.2875,0.2875,0.15625,0.0,0.0,0.26875,0.0
FT9,0.0,0.2848101265822785,0.2848101265822785,0.15822784810126583,0.0,0.0,0.2721518987341772,0.0
Cz,0.0,0.25510204081632654,0.25510204081632654,0.23469387755102042,0.0,0.0,0.25510204081632654,0.0
Fp2,0.24822695035460993,0.0070921985815602835,0.0070921985815602835,0.0,0.23404255319148937,0.24822695035460993,0.0070921985815602835,0.24822695035460993
AFz,0.25,0.00641025641025641,0.00641025641025641,0.0,0.23076923076923078,0.25,0.00641025641025641,0.25
F6,0.0,0.28,0.28,0.16666666666666666,0.0,0.0,0.2733333333333333,0.0
AF8,0.25,0.00641025641025641,0.00641025641025641,0.0,0.23076923076923078,0.25,0.00641025641025641,0.25
