,Fp1,F7,FT9,Cz,Fp2,AFz,F6,AF8
Fp1,0.2635135135135135,0.0,0.0,0.0,0.25,0.22297297297297297,0.0,0.2635135135135135
F7,0.0,0.32116788321167883,0.32116788321167883,0.0364963503649635,0.0,0.0,0.32116788321167883,0.0
FT9,0.0,0.32142857142857145,0.32142857142857145,0.03571428571428571,0.0,0.0,0.32142857142857145,0.0
Cz,0.0,0.2631578947368421,0.2631578947368421,0.21052631578947367,0.0,0.0,0.2631578947368421,0.0
Fp2,0.2635135135135135,0.0,0.0,0.0,0.25,0.22297297297297297,0.0,0.2635135135135135
AFz,0.25396825396825395,0.0,0.0,0.0,0.25396825396825395,0.23809523809523808,0.0,0.25396825396825395
F6,0.0,0.32142857142857145,0.32142857142857145,0.03571428571428571,0.0,0.0,0.32142857142857145,0.0
AF8,0.26490066225165565,0.0,0.0,0.0,0.25165562913907286,0.2185430463576159,0.0,0.26490066225165565
