,caudalanteriorcingulate-lh,insula-lh,lateralorbitofrontal-lh,medialorbitofrontal-lh,paracentral-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
caudalanteriorcingulate-lh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insula-lh,0.0,0.2935323383084577,0.21641791044776118,0.07960199004975124,0.03482587064676617,0.13432835820895522,0.14676616915422885,0.0945273631840796
lateralorbitofrontal-lh,0.0,0.17987152034261242,0.22483940042826553,0.11349036402569593,0.023554603854389723,0.16059957173447537,0.17130620985010706,0.12633832976445397
medialorbitofrontal-lh,0.0,0.07125890736342043,0.12114014251781473,0.24703087885985747,0.0,0.17339667458432304,0.1377672209026128,0.2494061757719715
paracentral-lh,0.0,0.19480519480519481,0.15584415584415584,0.0,0.6493506493506493,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.11403508771929824,0.1600877192982456,0.16447368421052633,0.0,0.20833333333333334,0.17543859649122806,0.17763157894736842
rostralanteriorcingulate-rh,0.0,0.13317757009345793,0.1822429906542056,0.14018691588785046,0.0,0.19158878504672897,0.1985981308411215,0.1542056074766355
temporalpole-rh,0.0,0.075,0.11875,0.21875,0.0,0.16458333333333333,0.13333333333333333,0.28958333333333336
