,bankssts-rh,caudalanteriorcingulate-lh,frontalpole-lh,frontalpole-rh,insula-lh,isthmuscingulate-rh,parahippocampal-rh,rostralanteriorcingulate-lh
bankssts-rh,0.7663043478260869,0.0,0.07336956521739131,0.04619565217391304,0.11413043478260869,0.0,0.0,0.0
caudalanteriorcingulate-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
frontalpole-lh,0.035326086956521736,0.0,0.33016304347826086,0.2105978260869565,0.1453804347826087,0.09103260869565218,0.07744565217391304,0.11005434782608696
frontalpole-rh,0.04092071611253197,0.0,0.3938618925831202,0.5242966751918159,0.04092071611253197,0.0,0.0,0.0
insula-lh,0.044857768052516414,0.0,0.11816192560175055,0.018599562363238512,0.38949671772428884,0.12363238512035012,0.11269146608315099,0.1925601750547046
isthmuscingulate-rh,0.0,0.0,0.1053484602917342,0.0,0.17990275526742303,0.27228525121555913,0.2593192868719611,0.18314424635332252
parahippocampal-rh,0.0,0.0,0.07823613086770982,0.0,0.14366998577524892,0.22475106685633,0.406827880512091,0.1465149359886202
rostralanteriorcingulate-lh,0.0,0.0,0.12235649546827794,0.0,0.26586102719033233,0.17371601208459214,0.15861027190332327,0.2794561933534743
