,caudalmiddlefrontal-lh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.1919191919191919,0.0,0.16161616161616163,0.16161616161616163,0.16161616161616163,0.16161616161616163,0.0,0.16161616161616163
parsopercularis-lh,0.0,0.5128205128205128,0.0,0.0,0.0,0.0,0.48717948717948717,0.0
postcentral-lh,0.13953488372093023,0.0,0.17829457364341086,0.17054263565891473,0.17829457364341086,0.17054263565891473,0.0,0.16279069767441862
postcentral-rh,0.13953488372093023,0.0,0.17829457364341086,0.17054263565891473,0.17829457364341086,0.17054263565891473,0.0,0.16279069767441862
precentral-lh,0.14516129032258066,0.0,0.1774193548387097,0.1693548387096774,0.1774193548387097,0.1693548387096774,0.0,0.16129032258064516
precentral-rh,0.13953488372093023,0.0,0.17829457364341086,0.17054263565891473,0.17829457364341086,0.17054263565891473,0.0,0.16279069767441862
superiortemporal-lh,0.0,0.3902439024390244,0.0,0.0,0.0,0.0,0.6097560975609756,0.0
supramarginal-rh,0.14049586776859505,0.0,0.17355371900826447,0.17355371900826447,0.17355371900826447,0.17355371900826447,0.0,0.1652892561983471
