,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.16,0.0,0.16,0.16,0.18,0.18,0.0,0.16
parsopercularis-lh,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.4444444444444444,0.0
postcentral-lh,0.16,0.0,0.16,0.16,0.18,0.18,0.0,0.16
postcentral-rh,0.1590909090909091,0.0,0.1590909090909091,0.1590909090909091,0.18181818181818182,0.18181818181818182,0.0,0.1590909090909091
precentral-lh,0.1590909090909091,0.0,0.1590909090909091,0.1590909090909091,0.18181818181818182,0.18181818181818182,0.0,0.1590909090909091
precentral-rh,0.16,0.0,0.16,0.16,0.18,0.18,0.0,0.16
superiortemporal-lh,0.0,0.5294117647058824,0.0,0.0,0.0,0.0,0.47058823529411764,0.0
supramarginal-rh,0.1590909090909091,0.0,0.1590909090909091,0.1590909090909091,0.18181818181818182,0.18181818181818182,0.0,0.1590909090909091
