,caudalmiddlefrontal-lh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-rh,rostralmiddlefrontal-lh,superiortemporal-lh
caudalmiddlefrontal-lh,0.2,0.07692307692307693,0.1076923076923077,0.13846153846153847,0.13846153846153847,0.13846153846153847,0.2,0.0
parsopercularis-lh,0.125,0.425,0.0,0.0,0.0,0.1,0.2,0.15
parstriangularis-rh,0.1044776119402985,0.0,0.3283582089552239,0.1044776119402985,0.1044776119402985,0.1044776119402985,0.1044776119402985,0.14925373134328357
postcentral-lh,0.16923076923076924,0.0,0.1076923076923077,0.2,0.2,0.18461538461538463,0.13846153846153847,0.0
postcentral-rh,0.14864864864864866,0.0,0.0945945945945946,0.1891891891891892,0.22972972972972974,0.21621621621621623,0.12162162162162163,0.0
precentral-rh,0.15730337078651685,0.056179775280898875,0.07865168539325842,0.15730337078651685,0.1797752808988764,0.21348314606741572,0.15730337078651685,0.0
rostralmiddlefrontal-lh,0.19444444444444445,0.1111111111111111,0.09722222222222222,0.125,0.1111111111111111,0.1527777777777778,0.20833333333333334,0.0
superiortemporal-lh,0.0,0.13513513513513514,0.16216216216216217,0.0,0.0,0.0,0.0,0.7027027027027027
