,inferiorparietal-rh,parsopercularis-lh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,superiortemporal-lh,supramarginal-rh
inferiorparietal-rh,0.1574074074074074,0.0,0.16666666666666666,0.16666666666666666,0.17592592592592593,0.16666666666666666,0.0,0.16666666666666666
parsopercularis-lh,0.0,0.5869565217391305,0.0,0.0,0.0,0.0,0.41304347826086957,0.0
postcentral-lh,0.14285714285714285,0.0,0.1875,0.15178571428571427,0.19642857142857142,0.15178571428571427,0.0,0.16964285714285715
postcentral-rh,0.1568627450980392,0.0,0.16666666666666666,0.16666666666666666,0.17647058823529413,0.16666666666666666,0.0,0.16666666666666666
precentral-lh,0.14423076923076922,0.0,0.18269230769230768,0.15384615384615385,0.19230769230769232,0.15384615384615385,0.0,0.17307692307692307
precentral-rh,0.1574074074074074,0.0,0.16666666666666666,0.16666666666666666,0.17592592592592593,0.16666666666666666,0.0,0.16666666666666666
superiortemporal-lh,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
supramarginal-rh,0.14953271028037382,0.0,0.17757009345794392,0.1588785046728972,0.18691588785046728,0.1588785046728972,0.0,0.16822429906542055
