,bankssts-rh,cuneus-rh,frontalpole-lh,frontalpole-rh,inferiortemporal-rh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
bankssts-rh,0.5783783783783784,0.0,0.0,0.0972972972972973,0.032432432432432434,0.05405405405405406,0.12972972972972974,0.10810810810810811
cuneus-rh,0.0,0.4517766497461929,0.0,0.050761421319796954,0.0,0.0,0.16243654822335024,0.3350253807106599
frontalpole-lh,0.0,0.0,0.9032258064516129,0.0967741935483871,0.0,0.0,0.0,0.0
frontalpole-rh,0.05668016194331984,0.044534412955465584,0.03643724696356275,0.6194331983805668,0.0,0.0,0.11740890688259109,0.12550607287449392
inferiortemporal-rh,0.014705882352941176,0.0,0.0,0.0,0.6286764705882353,0.34191176470588236,0.007352941176470588,0.007352941176470588
parahippocampal-rh,0.03614457831325301,0.0,0.0,0.0,0.357429718875502,0.606425702811245,0.0,0.0
pericalcarine-lh,0.07308970099667775,0.09302325581395349,0.0,0.11295681063122924,0.013289036544850499,0.0,0.46179401993355484,0.24584717607973422
pericalcarine-rh,0.055900621118012424,0.18322981366459629,0.0,0.08385093167701864,0.012422360248447204,0.0,0.2204968944099379,0.4440993788819876
