,bankssts-rh,fusiform-lh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-rh,0.7253886010362695,0.0,0.0,0.0,0.0,0.0,0.19170984455958548,0.08290155440414508
fusiform-lh,0.0,0.515695067264574,0.02242152466367713,0.13901345291479822,0.27802690582959644,0.04484304932735426,0.0,0.0
isthmuscingulate-rh,0.0,0.011857707509881422,0.7154150197628458,0.16600790513833993,0.1067193675889328,0.0,0.0,0.0
lingual-lh,0.0,0.12589928057553956,0.1366906474820144,0.5215827338129496,0.12589928057553956,0.08992805755395683,0.0,0.0
parahippocampal-lh,0.0,0.24087591240875914,0.09124087591240876,0.15693430656934307,0.4233576642335766,0.08759124087591241,0.0,0.0
parahippocampal-rh,0.0,0.024390243902439025,0.008130081300813009,0.13414634146341464,0.08130081300813008,0.6056910569105691,0.06097560975609756,0.08536585365853659
temporalpole-rh,0.17117117117117117,0.0,0.0,0.0,0.0,0.04954954954954955,0.6351351351351351,0.14414414414414414
transversetemporal-rh,0.11219512195121951,0.0,0.0,0.0,0.0,0.1024390243902439,0.18536585365853658,0.6
