,entorhinal-lh,frontalpole-rh,inferiortemporal-lh,parsorbitalis-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,rostralmiddlefrontal-rh,temporalpole-rh
entorhinal-lh,0.48484848484848486,0.0,0.18181818181818182,0.06060606060606061,0.0,0.0,0.0,0.2727272727272727
frontalpole-rh,0.0,0.4803921568627451,0.0,0.0,0.0,0.47058823529411764,0.049019607843137254,0.0
inferiortemporal-lh,0.19117647058823528,0.0,0.4411764705882353,0.058823529411764705,0.22058823529411764,0.0,0.0,0.08823529411764706
parsorbitalis-lh,0.0273972602739726,0.0,0.0273972602739726,0.7808219178082192,0.0,0.0,0.0,0.1643835616438356
rostralanteriorcingulate-lh,0.020618556701030927,0.0,0.1958762886597938,0.0,0.6494845360824743,0.0,0.13402061855670103,0.0
rostralanteriorcingulate-rh,0.0,0.47619047619047616,0.0,0.0,0.0,0.4857142857142857,0.0380952380952381,0.0
rostralmiddlefrontal-rh,0.0,0.014084507042253521,0.0,0.0,0.2112676056338028,0.014084507042253521,0.7605633802816901,0.0
temporalpole-rh,0.2077922077922078,0.0,0.05194805194805195,0.18181818181818182,0.0,0.0,0.0,0.5584415584415584
