,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-rh,parsopercularis-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.559322033898305,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.423728813559322
frontalpole-rh,0.03508771929824561,0.3684210526315789,0.2807017543859649,0.0,0.0,0.0,0.24561403508771928,0.07017543859649122
insula-rh,0.0,0.10897435897435898,0.5448717948717948,0.0,0.0,0.0,0.34615384615384615,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333
parsopercularis-rh,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
rostralanteriorcingulate-lh,0.0,0.15384615384615385,0.4076923076923077,0.0,0.0,0.0,0.43846153846153846,0.0
rostralanteriorcingulate-rh,0.28888888888888886,0.022222222222222223,0.011111111111111112,0.0,0.03333333333333333,0.0,0.022222222222222223,0.6222222222222222
