,frontalpole-lh,frontalpole-rh,medialorbitofrontal-rh,parahippocampal-lh,parsopercularis-rh,rostralanteriorcingulate-lh,temporalpole-lh,temporalpole-rh
frontalpole-lh,0.6383561643835617,0.12876712328767123,0.10410958904109589,0.0136986301369863,0.030136986301369864,0.06575342465753424,0.0,0.019178082191780823
frontalpole-rh,0.11140583554376658,0.6206896551724138,0.1856763925729443,0.0,0.034482758620689655,0.026525198938992044,0.0,0.021220159151193633
medialorbitofrontal-rh,0.08333333333333333,0.1642156862745098,0.5563725490196079,0.0024509803921568627,0.08333333333333333,0.049019607843137254,0.0,0.061274509803921566
parahippocampal-lh,0.003003003003003003,0.0,0.0,0.8918918918918919,0.003003003003003003,0.057057057057057055,0.0,0.04504504504504504
parsopercularis-rh,0.023728813559322035,0.03728813559322034,0.11864406779661017,0.0,0.6949152542372882,0.0,0.003389830508474576,0.12203389830508475
rostralanteriorcingulate-lh,0.06884057971014493,0.021739130434782608,0.03985507246376811,0.07246376811594203,0.0,0.7210144927536232,0.014492753623188406,0.06159420289855073
temporalpole-lh,0.0,0.0,0.0,0.0,0.010638297872340425,0.02127659574468085,0.950354609929078,0.01773049645390071
temporalpole-rh,0.010638297872340425,0.02127659574468085,0.07092198581560284,0.05673758865248227,0.12411347517730496,0.06382978723404255,0.010638297872340425,0.6418439716312057
