,bankssts-lh,cuneus-rh,frontalpole-rh,isthmuscingulate-rh,parsorbitalis-lh,pericalcarine-lh,pericalcarine-rh,transversetemporal-rh
bankssts-lh,0.7317073170731707,0.06341463414634146,0.0,0.08780487804878048,0.0,0.11707317073170732,0.0,0.0
cuneus-rh,0.04744525547445255,0.5985401459854015,0.0,0.23722627737226276,0.0,0.11678832116788321,0.0,0.0
frontalpole-rh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
isthmuscingulate-rh,0.06688963210702341,0.21070234113712374,0.0,0.48494983277591974,0.11705685618729098,0.10033444816053512,0.016722408026755852,0.0033444816053511705
parsorbitalis-lh,0.0,0.0,0.0,0.18974358974358974,0.7589743589743589,0.0,0.0,0.05128205128205128
pericalcarine-lh,0.1003584229390681,0.11469534050179211,0.0,0.0931899641577061,0.0,0.6200716845878136,0.07168458781362007,0.0
pericalcarine-rh,0.009433962264150943,0.0,0.0,0.03773584905660377,0.0,0.08490566037735849,0.7122641509433962,0.15566037735849056
transversetemporal-rh,0.0,0.0,0.0,0.016216216216216217,0.07567567567567568,0.0,0.16756756756756758,0.7405405405405405
