,P3,Oz,O2,CP3,P1,PO3,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.33375796178343947,0.33312101910828024,0.33312101910828024,0.0,0.0
P1,0.0,0.0,0.0,0.33375796178343947,0.33312101910828024,0.33312101910828024,0.0,0.0
PO3,0.0,0.0,0.0,0.3337571519389701,0.3331214240305149,0.3331214240305149,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
