,P3,Oz,O2,CP3,P1,P5,PO3,AF8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.2513781697905182,0.25027563395810365,0.25027563395810365,0.24807056229327454,0.0
P1,0.0,0.0,0.0,0.2513781697905182,0.25027563395810365,0.25027563395810365,0.24807056229327454,0.0
P5,0.0,0.0,0.0,0.25164835164835164,0.25054945054945055,0.25054945054945055,0.24725274725274726,0.0
PO3,0.0,0.0,0.0,0.25027808676307006,0.25027808676307006,0.25027808676307006,0.24916573971078976,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
