,P3,Oz,O2,CP3,P1,PO3,PO4,PO8
P3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP3,0.0,0.0,0.0,0.3367088607594937,0.3291139240506329,0.3341772151898734,0.0,0.0
P1,0.0,0.0,0.0,0.3341902313624679,0.33161953727506427,0.3341902313624679,0.0,0.0
PO3,0.0,0.0,0.0,0.3367088607594937,0.3291139240506329,0.3341772151898734,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
